   4.16755994E+09   37.3013039      -46.5736885    
   4.17552000E+09   37.4791145      -45.9658775    
   4.18348006E+09   37.6575813      -45.3586540    
   4.19144013E+09   37.8367348      -44.7519417    
   4.19939994E+09   38.0165443      -44.1458359    
   4.20736000E+09   38.1970444      -43.5402374    
   4.21532006E+09   38.3782158      -42.9351730    
   4.22327987E+09   38.5600891      -42.3306046    
   4.23123994E+09   38.7426453      -41.7265053    
   4.23920000E+09   38.9259071      -41.1228867    
   4.24716006E+09   39.1098518      -40.5197868    
   4.25512013E+09   39.2944908      -39.9171448    
   4.26307994E+09   39.4798317      -39.3149757    
   4.27104000E+09   39.6658783      -38.7132607    
   4.27900006E+09   39.8526344      -38.1119766    
   4.28695987E+09   40.0400963      -37.5111351    
   4.29491994E+09   40.2282677      -36.9107208    
   4.30287974E+09   40.4171562      -36.3107147    
   4.31084032E+09   40.6067657      -35.7111244    
   4.31879987E+09   40.7970963      -35.1119499    
   4.32675994E+09   40.9881592      -34.5131569    
   4.33472000E+09   41.1799316      -33.9147263    
   4.34268006E+09   41.3724518      -33.3167038    
   4.35064013E+09   41.5656929      -32.7190208    
   4.35859968E+09   41.7596703      -32.1217308    
   4.36656026E+09   41.9544067      -31.5247059    
   4.37451981E+09   42.1498833      -30.9280853    
   4.38248038E+09   42.3461189      -30.3317146    
   4.39043994E+09   42.5430641      -29.7357903    
   4.39839949E+09   42.7407722      -29.1401348    
   4.40636006E+09   42.9392738      -28.5447102    
   4.41431962E+09   43.1384888      -27.9496899    
   4.42228019E+09   43.3385086      -27.3548660    
   4.43023974E+09   43.5392761      -26.7603436    
   4.43820032E+09   43.7408142      -26.1661072    
   4.44615987E+09   43.9431267      -25.5721092    
   4.45412045E+09   44.1462364      -24.9783173    
   4.46208000E+09   44.3500824      -24.3848820    
   4.47003955E+09   44.5547256      -23.7916470    
   4.47800013E+09   44.7601929      -23.1985760    
   4.48595968E+09   44.9664078      -22.6058121    
   4.49392026E+09   45.1734505      -22.0131493    
   4.50187981E+09   45.3812752      -21.4207363    
   4.50984038E+09   45.5899162      -20.8284817    
   4.51779994E+09   45.7993431      -20.2364941    
   4.52575949E+09   46.0095673      -19.6446629    
   4.53372006E+09   46.2206230      -19.0529728    
   4.54167962E+09   46.4324913      -18.4614353    
   4.54964019E+09   46.6452026      -17.8700275    
   4.55759974E+09   46.8586922      -17.2788448    
   4.56556032E+09   47.0730591      -16.6876793    
   4.57351987E+09   47.2882271      -16.0967007    
   4.58148045E+09   47.5042419      -15.5058126    
   4.58944000E+09   47.7210846      -14.9150858    
   4.59739955E+09   47.9387436      -14.3244867    
   4.60536013E+09   48.1573067      -13.7338600    
   4.61331968E+09   48.3766823      -13.1434040    
   4.62128026E+09   48.5969391      -12.5529442    
   4.62923981E+09   48.8180313      -11.9626389    
